Data,Sabor,Local de venda,Preço,Tamanho,Vendas
2022-04-24,Creme,Cidade,7.68,250g,34
2022-04-24,Creme,Cidade,12.4,500g,11
2022-04-24,Creme,Cidade,21.96,1kg,20
2022-04-24,Limão,Supermercado,3.26,Casquinha,35
2022-04-24,Limão,Supermercado,6.91,250g,15
2022-04-24,Limão,Supermercado,11.92,500g,11
2022-04-24,Limão,Supermercado,20.42,1kg,11
2022-04-24,Limão,Shopping,3.19,Casquinha,23
2022-04-24,Limão,Shopping,6.87,250g,23
2022-04-24,Limão,Shopping,10.84,500g,9
2022-04-24,Limão,Shopping,18.0,1kg,8
2022-04-24,Limão,Praia,3.58,Casquinha,20
2022-04-24,Limão,Praia,7.21,250g,12
2022-04-24,Limão,Praia,10.93,500g,5
2022-04-24,Limão,Praia,20.32,1kg,6
2022-04-24,Limão,Cidade,3.61,Casquinha,11
2022-04-24,Limão,Cidade,6.42,250g,23
2022-04-24,Limão,Cidade,10.99,500g,18
2022-04-24,Limão,Cidade,18.87,1kg,7
2022-04-24,Uva,Supermercado,3.33,Casquinha,16
2022-04-24,Uva,Supermercado,7.25,250g,1
2022-04-24,Uva,Supermercado,12.34,500g,7
2022-04-24,Uva,Supermercado,18.54,1kg,17
2022-04-24,Uva,Shopping,3.35,Casquinha,23
2022-04-24,Uva,Shopping,7.04,250g,24
2022-04-24,Uva,Shopping,12.44,500g,15
2022-04-24,Uva,Shopping,20.34,1kg,8
2022-04-24,Uva,Praia,3.7,Casquinha,24
2022-04-24,Uva,Praia,7.56,250g,0
2022-04-24,Uva,Praia,11.73,500g,16
2022-04-24,Uva,Praia,18.24,1kg,16
2022-04-24,Uva,Cidade,3.56,Casquinha,13
2022-04-24,Uva,Cidade,6.47,250g,10
2022-04-24,Uva,Cidade,12.23,500g,5
2022-04-24,Uva,Cidade,20.17,1kg,5
2022-05-01,Chocolate,Supermercado,3.42,Casquinha,43
2022-05-01,Chocolate,Supermercado,7.45,250g,32
2022-05-01,Chocolate,Supermercado,11.32,500g,15
2022-05-01,Chocolate,Supermercado,21.06,1kg,11
2022-05-01,Chocolate,Shopping,3.81,Casquinha,44
2022-05-01,Chocolate,Shopping,7.19,250g,30
2022-05-01,Chocolate,Shopping,11.73,500g,14
2022-05-01,Chocolate,Shopping,18.13,1kg,14
2022-05-01,Chocolate,Praia,3.64,Casquinha,67
2022-05-01,Chocolate,Praia,7.08,250g,15
2022-05-01,Chocolate,Praia,11.47,500g,4
2022-05-01,Chocolate,Praia,19.55,1kg,1
2022-05-01,Chocolate,Cidade,3.72,Casquinha,63
2022-05-01,Chocolate,Cidade,7.55,250g,19
2022-05-01,Chocolate,Cidade,12.88,500g,20
2022-05-01,Chocolate,Cidade,18.14,1kg,23
2022-05-01,Morango,Supermercado,3.33,Casquinha,39
2022-05-01,Morango,Supermercado,7.21,250g,22
2022-05-01,Morango,Supermercado,11.0,500g,33
2022-05-01,Morango,Supermercado,21.44,1kg,22
2022-05-01,Morango,Shopping,3.81,Casquinha,25
2022-05-01,Morango,Shopping,6.64,250g,12
2022-05-01,Morango,Shopping,11.66,500g,19
2022-05-01,Morango,Shopping,20.95,1kg,21
2022-05-01,Morango,Praia,3.49,Casquinha,59
2022-05-01,Morango,Praia,6.6,250g,33
2022-05-01,Morango,Praia,12.53,500g,20
2022-05-01,Morango,Praia,20.99,1kg,30
2022-05-01,Morango,Cidade,3.43,Casquinha,46
2022-05-01,Morango,Cidade,7.69,250g,32
2022-05-01,Morango,Cidade,11.63,500g,8
2022-05-01,Morango,Cidade,18.82,1kg,11
2022-05-01,Creme,Supermercado,3.64,Casquinha,26
2022-05-01,Creme,Supermercado,6.55,250g,27
2022-05-01,Creme,Supermercado,11.48,500g,0
2022-05-01,Creme,Supermercado,18.93,1kg,8
2022-05-01,Creme,Shopping,3.67,Casquinha,25
2022-05-01,Creme,Shopping,7.41,250g,15
2022-05-01,Creme,Shopping,11.44,500g,30
2022-05-01,Creme,Shopping,20.62,1kg,20
2022-05-01,Creme,Praia,3.46,Casquinha,43
2022-05-01,Creme,Praia,7.36,250g,19
2022-05-01,Creme,Praia,11.57,500g,20
2022-05-01,Creme,Praia,18.21,1kg,5
2022-05-01,Creme,Cidade,3.39,Casquinha,19
2022-05-01,Creme,Cidade,7.37,250g,30
2022-05-01,Creme,Cidade,12.59,500g,24
2022-05-01,Creme,Cidade,20.99,1kg,2
2022-05-01,Limão,Supermercado,3.43,Casquinha,22
2022-05-01,Limão,Supermercado,7.59,250g,0
2022-05-01,Limão,Supermercado,12.34,500g,17
2022-05-01,Limão,Supermercado,19.71,1kg,0
2022-05-01,Limão,Shopping,3.56,Casquinha,20
2022-05-01,Limão,Shopping,7.44,250g,30
2022-05-01,Limão,Shopping,12.53,500g,0
2022-05-01,Limão,Shopping,21.34,1kg,11
2022-05-01,Limão,Praia,3.81,Casquinha,24
2022-05-01,Limão,Praia,6.66,250g,6
2022-05-01,Limão,Praia,12.61,500g,7
2022-05-01,Limão,Praia,21.51,1kg,15
2022-05-01,Limão,Cidade,3.28,Casquinha,18
2022-05-01,Limão,Cidade,6.76,250g,29
2022-05-01,Limão,Cidade,11.18,500g,16
2022-05-01,Limão,Cidade,20.2,1kg,0
2022-05-01,Uva,Supermercado,3.24,Casquinha,22
2022-05-01,Uva,Supermercado,6.38,250g,19
2022-05-01,Uva,Supermercado,12.14,500g,10
2022-05-01,Uva,Supermercado,21.7,1kg,11
2022-05-01,Uva,Shopping,3.72,Casquinha,15
2022-05-01,Uva,Shopping,6.73,250g,21
2022-05-01,Uva,Shopping,11.32,500g,18
2022-05-01,Uva,Shopping,18.69,1kg,0
2022-05-01,Uva,Praia,3.33,Casquinha,1
2022-05-01,Uva,Praia,7.12,250g,10
2022-05-01,Uva,Praia,13.02,500g,17
2022-05-01,Uva,Praia,20.33,1kg,19
2022-05-01,Uva,Cidade,3.49,Casquinha,10
2022-05-01,Uva,Cidade,7.35,250g,7
2022-05-01,Uva,Cidade,11.22,500g,5
2022-05-01,Uva,Cidade,18.55,1kg,5
2022-05-08,Chocolate,Supermercado,3.27,Casquinha,43
2022-05-08,Chocolate,Supermercado,7.47,250g,25
2022-05-08,Chocolate,Supermercado,11.7,500g,21
2022-05-08,Chocolate,Supermercado,19.3,1kg,21
2022-05-08,Chocolate,Shopping,3.26,Casquinha,25
2022-05-08,Chocolate,Shopping,7.16,250g,45
2022-05-08,Chocolate,Shopping,12.63,500g,43
2022-05-08,Chocolate,Shopping,21.74,1kg,23
2022-05-08,Chocolate,Praia,3.36,Casquinha,64
2022-05-08,Chocolate,Praia,7.16,250g,27
2022-05-08,Chocolate,Praia,11.23,500g,22
2022-05-08,Chocolate,Praia,19.68,1kg,0
2022-05-08,Chocolate,Cidade,3.27,Casquinha,42
2022-05-08,Chocolate,Cidade,6.97,250g,30
2022-05-08,Chocolate,Cidade,12.43,500g,26
2022-05-08,Chocolate,Cidade,21.2,1kg,1
2022-05-08,Morango,Supermercado,3.18,Casquinha,34
2022-05-08,Morango,Supermercado,6.8,250g,28
2022-05-08,Morango,Supermercado,11.5,500g,24
2022-05-08,Morango,Supermercado,21.82,1kg,9
2022-05-08,Morango,Shopping,3.44,Casquinha,51
2022-05-08,Morango,Shopping,6.91,250g,20
2022-05-08,Morango,Shopping,12.14,500g,19
2022-05-08,Morango,Shopping,18.21,1kg,10
2022-05-08,Morango,Praia,3.72,Casquinha,36
2022-05-08,Morango,Praia,6.75,250g,36
2022-05-08,Morango,Praia,11.96,500g,8
2022-05-08,Morango,Praia,20.37,1kg,25
2022-05-08,Morango,Cidade,3.36,Casquinha,36
2022-05-08,Morango,Cidade,7.65,250g,23
2022-05-08,Morango,Cidade,11.82,500g,8
2022-05-08,Morango,Cidade,20.2,1kg,15
2022-05-08,Creme,Supermercado,3.25,Casquinha,34
2022-05-08,Creme,Supermercado,6.57,250g,21
2022-05-08,Creme,Supermercado,12.63,500g,15
2022-05-08,Creme,Supermercado,18.44,1kg,9
2022-05-08,Creme,Shopping,3.4,Casquinha,20
2022-05-08,Creme,Shopping,6.88,250g,6
2022-05-08,Creme,Shopping,11.52,500g,20
2022-05-08,Creme,Shopping,19.6,1kg,13
2022-05-08,Creme,Praia,3.28,Casquinha,40
2022-05-08,Creme,Praia,7.1,250g,19
2022-05-08,Creme,Praia,11.89,500g,17
2022-05-08,Creme,Praia,19.11,1kg,2
2022-05-08,Creme,Cidade,3.81,Casquinha,12
2022-05-08,Creme,Cidade,6.88,250g,20
2022-05-08,Creme,Cidade,12.9,500g,0
2022-05-08,Creme,Cidade,18.83,1kg,15
2022-05-08,Limão,Supermercado,3.71,Casquinha,15
2022-05-08,Limão,Supermercado,6.6,250g,37
2022-05-08,Limão,Supermercado,11.6,500g,12
2022-05-08,Limão,Supermercado,19.6,1kg,14
2022-05-08,Limão,Shopping,3.51,Casquinha,12
2022-05-08,Limão,Shopping,6.55,250g,25
2022-05-08,Limão,Shopping,12.2,500g,23
2022-05-08,Limão,Shopping,21.53,1kg,17
2022-05-08,Limão,Praia,3.41,Casquinha,45
2022-05-08,Limão,Praia,7.23,250g,7
2022-05-08,Limão,Praia,12.11,500g,20
2022-05-08,Limão,Praia,21.22,1kg,3
2022-05-08,Limão,Cidade,3.54,Casquinha,10
2022-05-08,Limão,Cidade,6.42,250g,14
2022-05-08,Limão,Cidade,11.61,500g,14
2022-05-08,Limão,Cidade,21.13,1kg,7
2022-05-08,Uva,Supermercado,3.61,Casquinha,1
2022-05-08,Uva,Supermercado,7.67,250g,10
2022-05-08,Uva,Supermercado,11.7,500g,7
2022-05-08,Uva,Supermercado,21.5,1kg,0
2022-05-08,Uva,Shopping,3.77,Casquinha,27
2022-05-08,Uva,Shopping,7.44,250g,27
2022-05-08,Uva,Shopping,12.69,500g,8
2022-05-08,Uva,Shopping,21.87,1kg,15
2022-05-08,Uva,Praia,3.85,Casquinha,0
2022-05-08,Uva,Praia,7.16,250g,11
2022-05-08,Uva,Praia,10.93,500g,20
2022-05-08,Uva,Praia,18.85,1kg,7
2022-05-08,Uva,Cidade,3.45,Casquinha,12
2022-05-08,Uva,Cidade,6.8,250g,16
2022-05-08,Uva,Cidade,11.86,500g,30
2022-05-08,Uva,Cidade,21.2,1kg,9
2022-05-15,Chocolate,Supermercado,3.47,Casquinha,43
2022-05-15,Chocolate,Supermercado,6.77,250g,43
2022-05-15,Chocolate,Supermercado,12.38,500g,28
2022-05-15,Chocolate,Supermercado,18.23,1kg,35
2022-05-15,Chocolate,Shopping,3.27,Casquinha,27
2022-05-15,Chocolate,Shopping,7.24,250g,17
2022-05-15,Chocolate,Shopping,10.84,500g,13
2022-05-15,Chocolate,Shopping,19.24,1kg,25
2022-05-15,Chocolate,Praia,3.52,Casquinha,53
2022-05-15,Chocolate,Praia,6.42,250g,33
2022-05-15,Chocolate,Praia,11.87,500g,32
2022-05-15,Chocolate,Praia,19.17,1kg,32
2022-05-15,Chocolate,Cidade,3.44,Casquinha,38
2022-05-15,Chocolate,Cidade,7.7,250g,37
2022-05-15,Chocolate,Cidade,10.81,500g,19
2022-05-15,Chocolate,Cidade,20.92,1kg,3
2022-05-15,Morango,Supermercado,3.59,Casquinha,35
2022-05-15,Morango,Supermercado,7.6,250g,8
2022-05-15,Morango,Supermercado,12.76,500g,16
2022-05-15,Morango,Supermercado,18.14,1kg,16
2022-05-15,Morango,Shopping,3.27,Casquinha,23
2022-05-15,Morango,Shopping,7.02,250g,28
2022-05-15,Morango,Shopping,11.02,500g,15
2022-05-15,Morango,Shopping,21.63,1kg,19
2022-05-15,Morango,Praia,3.81,Casquinha,41
2022-05-15,Morango,Praia,6.33,250g,28
2022-05-15,Morango,Praia,12.98,500g,15
2022-05-15,Morango,Praia,18.44,1kg,18
2022-05-15,Morango,Cidade,3.42,Casquinha,36
2022-05-15,Morango,Cidade,7.51,250g,28
2022-05-15,Morango,Cidade,11.68,500g,22
2022-05-15,Morango,Cidade,20.55,1kg,2
2022-05-15,Creme,Supermercado,3.67,Casquinha,38
2022-05-15,Creme,Supermercado,7.06,250g,24
2022-05-15,Creme,Supermercado,11.79,500g,16
2022-05-15,Creme,Supermercado,21.47,1kg,15
2022-05-15,Creme,Shopping,3.82,Casquinha,30
2022-05-15,Creme,Shopping,6.3,250g,37
2022-05-15,Creme,Shopping,10.9,500g,8
2022-05-15,Creme,Shopping,19.02,1kg,5
2022-05-15,Creme,Praia,3.36,Casquinha,23
2022-05-15,Creme,Praia,6.44,250g,5
2022-05-15,Creme,Praia,10.9,500g,23
2022-05-15,Creme,Praia,19.78,1kg,34
2022-05-15,Creme,Cidade,3.59,Casquinha,25
2022-05-15,Creme,Cidade,7.2,250g,32
2022-05-15,Creme,Cidade,13.09,500g,13
2022-05-15,Creme,Cidade,20.58,1kg,23
2022-05-15,Limão,Supermercado,3.27,Casquinha,24
2022-05-15,Limão,Supermercado,7.03,250g,15
2022-05-15,Limão,Supermercado,13.03,500g,6
2022-05-15,Limão,Supermercado,20.35,1kg,9
2022-05-15,Limão,Shopping,3.34,Casquinha,27
2022-05-15,Limão,Shopping,6.7,250g,6
2022-05-15,Limão,Shopping,11.27,500g,10
2022-05-15,Limão,Shopping,20.41,1kg,10
2022-05-15,Limão,Praia,3.58,Casquinha,33
2022-05-15,Limão,Praia,7.24,250g,19
2022-05-15,Limão,Praia,11.77,500g,11
2022-05-15,Limão,Praia,20.18,1kg,13
2022-05-15,Limão,Cidade,3.82,Casquinha,32
2022-05-15,Limão,Cidade,7.21,250g,19
2022-05-15,Limão,Cidade,12.81,500g,11
2022-05-15,Limão,Cidade,18.68,1kg,9
2022-05-15,Uva,Supermercado,3.49,Casquinha,3
2022-05-15,Uva,Supermercado,6.31,250g,17
2022-05-15,Uva,Supermercado,11.62,500g,0
2022-05-15,Uva,Supermercado,19.42,1kg,1
2022-05-15,Uva,Shopping,3.27,Casquinha,11
2022-05-15,Uva,Shopping,6.95,250g,4
2022-05-15,Uva,Shopping,11.29,500g,0
2022-05-15,Uva,Shopping,21.1,1kg,0
2022-05-15,Uva,Praia,3.65,Casquinha,3
2022-05-15,Uva,Praia,7.57,250g,27
2022-05-15,Uva,Praia,13.13,500g,4
2022-05-15,Uva,Praia,20.1,1kg,1
2022-05-15,Uva,Cidade,3.21,Casquinha,33
2022-05-15,Uva,Cidade,7.03,250g,0
2022-05-15,Uva,Cidade,11.59,500g,13
2022-05-15,Uva,Cidade,18.82,1kg,6
2022-05-22,Chocolate,Supermercado,3.61,Casquinha,32
2022-05-22,Chocolate,Supermercado,6.33,250g,31
2022-05-22,Chocolate,Supermercado,11.21,500g,41
2022-05-22,Chocolate,Supermercado,18.81,1kg,23
2022-05-22,Chocolate,Shopping,3.62,Casquinha,42
2022-05-22,Chocolate,Shopping,6.88,250g,15
2022-05-22,Chocolate,Shopping,12.37,500g,13
2022-05-22,Chocolate,Shopping,18.37,1kg,1
2022-05-22,Chocolate,Praia,3.23,Casquinha,51
2022-05-22,Chocolate,Praia,7.16,250g,36
2022-05-22,Chocolate,Praia,12.52,500g,20
2022-05-22,Chocolate,Praia,18.18,1kg,30
2022-05-22,Chocolate,Cidade,3.15,Casquinha,29
2022-05-22,Chocolate,Cidade,6.39,250g,22
2022-05-22,Chocolate,Cidade,11.23,500g,25
2022-05-22,Chocolate,Cidade,20.37,1kg,6
2022-05-22,Morango,Supermercado,3.53,Casquinha,32
2022-05-22,Morango,Supermercado,6.37,250g,18
2022-05-22,Morango,Supermercado,11.75,500g,22
2022-05-22,Morango,Supermercado,20.77,1kg,1
2022-05-22,Morango,Shopping,3.52,Casquinha,11
2022-05-22,Morango,Shopping,7.48,250g,10
2022-05-22,Morango,Shopping,11.33,500g,26
2022-05-22,Morango,Shopping,19.68,1kg,21
2022-05-22,Morango,Praia,3.36,Casquinha,32
2022-05-22,Morango,Praia,6.36,250g,29
2022-05-22,Morango,Praia,11.07,500g,24
2022-05-22,Morango,Praia,21.4,1kg,4
2022-05-22,Morango,Cidade,3.31,Casquinha,28
2022-05-22,Morango,Cidade,7.1,250g,22
2022-05-22,Morango,Cidade,12.14,500g,0
2022-05-22,Morango,Cidade,18.74,1kg,16
2022-05-22,Creme,Supermercado,3.15,Casquinha,57
2022-05-22,Creme,Supermercado,7.45,250g,24
2022-05-22,Creme,Supermercado,12.01,500g,18
2022-05-22,Creme,Supermercado,21.36,1kg,19
2022-05-22,Creme,Shopping,3.25,Casquinha,29
2022-05-22,Creme,Shopping,6.54,250g,26
2022-05-22,Creme,Shopping,11.26,500g,0
2022-05-22,Creme,Shopping,20.66,1kg,6
2022-05-22,Creme,Praia,3.74,Casquinha,23
2022-05-22,Creme,Praia,7.67,250g,4
2022-05-22,Creme,Praia,12.68,500g,17
2022-05-22,Creme,Praia,18.94,1kg,23
2022-05-22,Creme,Cidade,3.44,Casquinha,22
2022-05-22,Creme,Cidade,6.68,250g,23
2022-05-22,Creme,Cidade,10.91,500g,28
2022-05-22,Creme,Cidade,18.1,1kg,9
2022-05-22,Limão,Supermercado,3.62,Casquinha,31
2022-05-22,Limão,Supermercado,7.24,250g,24
2022-05-22,Limão,Supermercado,11.61,500g,14
2022-05-22,Limão,Supermercado,19.93,1kg,0
2022-05-22,Limão,Shopping,3.66,Casquinha,0
2022-05-22,Limão,Shopping,6.71,250g,6
2022-05-22,Limão,Shopping,11.31,500g,6
2022-05-22,Limão,Shopping,19.39,1kg,5
2022-05-22,Limão,Praia,3.18,Casquinha,31
2022-05-22,Limão,Praia,6.76,250g,10
2022-05-22,Limão,Praia,12.4,500g,20
2022-05-22,Limão,Praia,21.83,1kg,27
2022-05-22,Limão,Cidade,3.17,Casquinha,19
2022-05-22,Limão,Cidade,6.76,250g,16
2022-05-22,Limão,Cidade,11.21,500g,27
2022-05-22,Limão,Cidade,19.27,1kg,16
2022-05-22,Uva,Supermercado,3.53,Casquinha,6
2022-05-22,Uva,Supermercado,7.5,250g,27
2022-05-22,Uva,Supermercado,12.65,500g,9
2022-05-22,Uva,Supermercado,18.94,1kg,0
2022-05-22,Uva,Shopping,3.54,Casquinha,0
2022-05-22,Uva,Shopping,6.63,250g,1
2022-05-22,Uva,Shopping,12.08,500g,8
2022-05-22,Uva,Shopping,18.01,1kg,0
2022-05-22,Uva,Praia,3.38,Casquinha,8
2022-05-22,Uva,Praia,6.43,250g,24
2022-05-22,Uva,Praia,12.04,500g,11
2022-05-22,Uva,Praia,21.34,1kg,0
2022-05-22,Uva,Cidade,3.58,Casquinha,20
2022-05-22,Uva,Cidade,7.6,250g,31
2022-05-22,Uva,Cidade,13.04,500g,0
2022-05-22,Uva,Cidade,19.84,1kg,7
2022-05-29,Chocolate,Supermercado,3.28,Casquinha,42
2022-05-29,Chocolate,Supermercado,6.44,250g,52
2022-05-29,Chocolate,Supermercado,11.27,500g,34
2022-05-29,Chocolate,Supermercado,20.27,1kg,17
2022-05-29,Chocolate,Shopping,3.63,Casquinha,46
2022-05-29,Chocolate,Shopping,6.93,250g,8
2022-05-29,Chocolate,Shopping,12.38,500g,21
2022-05-29,Chocolate,Shopping,19.18,1kg,9
2022-05-29,Chocolate,Praia,3.38,Casquinha,51
2022-05-29,Chocolate,Praia,7.51,250g,16
2022-05-29,Chocolate,Praia,11.8,500g,35
2022-05-29,Chocolate,Praia,19.24,1kg,25
2022-05-29,Chocolate,Cidade,3.42,Casquinha,52
2022-05-29,Chocolate,Cidade,6.36,250g,25
2022-05-29,Chocolate,Cidade,11.54,500g,30
2022-05-29,Chocolate,Cidade,19.75,1kg,36
2022-05-29,Morango,Supermercado,3.53,Casquinha,31
2022-05-29,Morango,Supermercado,7.0,250g,11
2022-05-29,Morango,Supermercado,12.96,500g,26
2022-05-29,Morango,Supermercado,20.58,1kg,11
2022-05-29,Morango,Shopping,3.16,Casquinha,21
2022-05-29,Morango,Shopping,6.83,250g,13
2022-05-29,Morango,Shopping,11.65,500g,3
2022-05-29,Morango,Shopping,20.48,1kg,3
2022-05-29,Morango,Praia,3.26,Casquinha,45
2022-05-29,Morango,Praia,6.97,250g,33
2022-05-29,Morango,Praia,12.85,500g,16
2022-05-29,Morango,Praia,20.27,1kg,40
2022-05-29,Morango,Cidade,3.78,Casquinha,35
2022-05-29,Morango,Cidade,7.37,250g,27
2022-05-29,Morango,Cidade,11.0,500g,24
2022-05-29,Morango,Cidade,19.73,1kg,7
2022-05-29,Creme,Supermercado,3.46,Casquinha,36
2022-05-29,Creme,Supermercado,6.56,250g,4
2022-05-29,Creme,Supermercado,12.3,500g,4
2022-05-29,Creme,Supermercado,21.56,1kg,4
2022-05-29,Creme,Shopping,3.19,Casquinha,27
2022-05-29,Creme,Shopping,6.97,250g,5
2022-05-29,Creme,Shopping,10.91,500g,2
2022-05-29,Creme,Shopping,19.88,1kg,25
2022-05-29,Creme,Praia,3.34,Casquinha,46
2022-05-29,Creme,Praia,7.54,250g,10
2022-05-29,Creme,Praia,11.24,500g,11
2022-05-29,Creme,Praia,21.84,1kg,13
2022-05-29,Creme,Cidade,3.77,Casquinha,33
2022-05-29,Creme,Cidade,7.27,250g,15
2022-05-29,Creme,Cidade,12.89,500g,10
2022-05-29,Creme,Cidade,21.1,1kg,23
2022-05-29,Limão,Supermercado,3.33,Casquinha,13
2022-05-29,Limão,Supermercado,7.61,250g,11
2022-05-29,Limão,Supermercado,11.5,500g,0
2022-05-29,Limão,Supermercado,21.84,1kg,13
2022-05-29,Limão,Shopping,3.38,Casquinha,23
2022-05-29,Limão,Shopping,6.91,250g,17
2022-05-29,Limão,Shopping,11.71,500g,14
2022-05-29,Limão,Shopping,21.02,1kg,10
2022-05-29,Limão,Praia,3.31,Casquinha,22
2022-05-29,Limão,Praia,7.11,250g,26
2022-05-29,Limão,Praia,12.8,500g,19
2022-05-29,Limão,Praia,20.38,1kg,4
2022-05-29,Limão,Cidade,3.78,Casquinha,18
2022-05-29,Limão,Cidade,7.47,250g,2
2022-05-29,Limão,Cidade,10.85,500g,7
2022-05-29,Limão,Cidade,21.01,1kg,0
2022-05-29,Uva,Supermercado,3.61,Casquinha,23
2022-05-29,Uva,Supermercado,7.48,250g,34
2022-05-29,Uva,Supermercado,11.36,500g,0
2022-05-29,Uva,Supermercado,20.38,1kg,4
2022-05-29,Uva,Shopping,3.33,Casquinha,9
2022-05-29,Uva,Shopping,6.34,250g,0
2022-05-29,Uva,Shopping,11.02,500g,0
2022-05-29,Uva,Shopping,21.46,1kg,23
2022-05-29,Uva,Praia,3.64,Casquinha,18
2022-05-29,Uva,Praia,7.69,250g,10
2022-05-29,Uva,Praia,12.07,500g,0
2022-05-29,Uva,Praia,19.75,1kg,14
2022-05-29,Uva,Cidade,3.75,Casquinha,8
2022-05-29,Uva,Cidade,6.92,250g,2
2022-05-29,Uva,Cidade,12.51,500g,14
2022-05-29,Uva,Cidade,18.38,1kg,4
2022-06-05,Chocolate,Supermercado,3.41,Casquinha,32
2022-06-05,Chocolate,Supermercado,7.22,250g,37
2022-06-05,Chocolate,Supermercado,11.19,500g,24
2022-06-05,Chocolate,Supermercado,21.19,1kg,25
2022-06-05,Chocolate,Shopping,3.38,Casquinha,36
2022-06-05,Chocolate,Shopping,7.62,250g,52
2022-06-05,Chocolate,Shopping,12.59,500g,5
2022-06-05,Chocolate,Shopping,21.71,1kg,40
2022-06-05,Chocolate,Praia,3.33,Casquinha,44
2022-06-05,Chocolate,Praia,6.64,250g,20
2022-06-05,Chocolate,Praia,11.11,500g,30
2022-06-05,Chocolate,Praia,21.45,1kg,32
2022-06-05,Chocolate,Cidade,3.73,Casquinha,45
2022-06-05,Chocolate,Cidade,6.42,250g,12
2022-06-05,Chocolate,Cidade,13.0,500g,7
2022-06-05,Chocolate,Cidade,19.21,1kg,3
2022-06-05,Morango,Supermercado,3.47,Casquinha,28
2022-06-05,Morango,Supermercado,7.42,250g,11
2022-06-05,Morango,Supermercado,12.8,500g,16
2022-06-05,Morango,Supermercado,21.5,1kg,0
2022-06-05,Morango,Shopping,3.19,Casquinha,29
2022-06-05,Morango,Shopping,7.25,250g,25
2022-06-05,Morango,Shopping,12.2,500g,29
2022-06-05,Morango,Shopping,18.41,1kg,15
2022-06-05,Morango,Praia,3.39,Casquinha,55
2022-06-05,Morango,Praia,6.6,250g,31
2022-06-05,Morango,Praia,12.73,500g,11
2022-06-05,Morango,Praia,21.04,1kg,13
2022-06-05,Morango,Cidade,3.21,Casquinha,27
2022-06-05,Morango,Cidade,6.8,250g,25
2022-06-05,Morango,Cidade,12.24,500g,0
2022-06-05,Morango,Cidade,19.72,1kg,27
2022-06-05,Creme,Supermercado,3.31,Casquinha,34
2022-06-05,Creme,Supermercado,7.49,250g,19
2022-06-05,Creme,Supermercado,11.15,500g,41
2022-06-05,Creme,Supermercado,21.12,1kg,29
2022-06-05,Creme,Shopping,3.37,Casquinha,30
2022-06-05,Creme,Shopping,7.24,250g,17
2022-06-05,Creme,Shopping,11.17,500g,11
2022-06-05,Creme,Shopping,21.07,1kg,7
2022-06-05,Creme,Praia,3.36,Casquinha,25
2022-06-05,Creme,Praia,6.89,250g,16
2022-06-05,Creme,Praia,13.01,500g,18
2022-06-05,Creme,Praia,19.64,1kg,24
2022-06-05,Creme,Cidade,3.54,Casquinha,26
2022-06-05,Creme,Cidade,6.99,250g,5
2022-06-05,Creme,Cidade,10.84,500g,12
2022-06-05,Creme,Cidade,20.73,1kg,1
2022-06-05,Limão,Supermercado,3.31,Casquinha,36
2022-06-05,Limão,Supermercado,7.54,250g,0
2022-06-05,Limão,Supermercado,11.58,500g,11
2022-06-05,Limão,Supermercado,20.99,1kg,0
2022-06-05,Limão,Shopping,3.23,Casquinha,15
2022-06-05,Limão,Shopping,6.35,250g,13
2022-06-05,Limão,Shopping,11.96,500g,18
2022-06-05,Limão,Shopping,20.41,1kg,3
2022-06-05,Limão,Praia,3.47,Casquinha,24
2022-06-05,Limão,Praia,6.36,250g,0
2022-06-05,Limão,Praia,12.94,500g,26
2022-06-05,Limão,Praia,21.39,1kg,23
2022-06-05,Limão,Cidade,3.68,Casquinha,42
2022-06-05,Limão,Cidade,7.26,250g,5
2022-06-05,Limão,Cidade,12.03,500g,33
2022-06-05,Limão,Cidade,20.23,1kg,5
2022-06-05,Uva,Supermercado,3.6,Casquinha,28
2022-06-05,Uva,Supermercado,7.2,250g,17
2022-06-05,Uva,Supermercado,12.05,500g,2
2022-06-05,Uva,Supermercado,18.97,1kg,25
2022-06-05,Uva,Shopping,3.15,Casquinha,33
2022-06-05,Uva,Shopping,7.66,250g,22
2022-06-05,Uva,Shopping,11.67,500g,0
2022-06-05,Uva,Shopping,18.28,1kg,0
2022-06-05,Uva,Praia,3.69,Casquinha,23
2022-06-05,Uva,Praia,7.26,250g,0
2022-06-05,Uva,Praia,11.93,500g,8
2022-06-05,Uva,Praia,19.14,1kg,17
2022-06-05,Uva,Cidade,3.78,Casquinha,12
2022-06-05,Uva,Cidade,6.34,250g,11
2022-06-05,Uva,Cidade,11.02,500g,0
2022-06-05,Uva,Cidade,21.55,1kg,15
2022-06-12,Chocolate,Supermercado,3.47,Casquinha,45
2022-06-12,Chocolate,Supermercado,7.49,250g,28
2022-06-12,Chocolate,Supermercado,12.82,500g,38
2022-06-12,Chocolate,Supermercado,18.72,1kg,18
2022-06-12,Chocolate,Shopping,3.55,Casquinha,37
2022-06-12,Chocolate,Shopping,6.36,250g,41
2022-06-12,Chocolate,Shopping,12.63,500g,25
2022-06-12,Chocolate,Shopping,18.34,1kg,5
2022-06-12,Chocolate,Praia,3.81,Casquinha,40
2022-06-12,Chocolate,Praia,6.48,250g,28
2022-06-12,Chocolate,Praia,13.07,500g,38
2022-06-12,Chocolate,Praia,20.0,1kg,30
2022-06-12,Chocolate,Cidade,3.48,Casquinha,43
